ISIN,Currency,Venue,TradeTime,Price,Trade_id,Phase,Quantity,side,id,primary_ticker,primary_mic_x,TradeTime_min_1,TradeTime_1,best_bid,best_ask,market_state_best,best_bid_min_1s,best_ask_min_1s,market_state_min_1s,best_bid_1s,best_ask_1s,market_state_1s,slippage
DK0060252690,DKK,XCSE,2022-09-02 12:29:57.046,433.8,3296,CONTINUOUS_TRADING,18,1,325624,PNDORA,XCSE,2022-09-02 12:29:56.046,2022-09-02 12:29:58.046,,,,,,,,,,
DK0010272202,DKK,XCSE,2022-09-02 12:30:01.166,2614.0,3499,CONTINUOUS_TRADING,-3,-1,325467,GMAB,XCSE,2022-09-02 12:30:00.166,2022-09-02 12:30:02.166,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 12:30:02.317,8.845,655,CONTINUOUS_TRADING,-240,-1,327489,TEG,XETR,2022-09-02 12:30:01.317,2022-09-02 12:30:03.317,,,,,,,,,,
BE0003593044,EUR,XBRU,2022-09-02 12:30:02.427,99.6,1213,CONTINUOUS_TRADING,18,1,324084,COFB,XBRU,2022-09-02 12:30:01.427,2022-09-02 12:30:03.427,99.6,99.7,CONTINUOUS_TRADING,99.6,99.7,CONTINUOUS_TRADING,,,,1.0
CH0363463438,CHF,XSWX,2022-09-02 12:30:04.413,14.39,389,CONTINUOUS_TRADING,-143,-1,329340,IDIA,XSWX,2022-09-02 12:30:03.413,2022-09-02 12:30:05.413,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 12:30:04.413,14.39,450,CONTINUOUS_TRADING,-154,-1,329340,IDIA,XSWX,2022-09-02 12:30:03.413,2022-09-02 12:30:05.413,,,,,,,,,,
DK0060252690,DKK,XCSE,2022-09-02 12:30:07.187,434.6,3297,CONTINUOUS_TRADING,35,1,325624,PNDORA,XCSE,2022-09-02 12:30:06.187,2022-09-02 12:30:08.187,,,,,,,,,,
DK0061539921,DKK,XCSE,2022-09-02 12:30:08.856,175.94,3258,CONTINUOUS_TRADING,61,1,325460,VWS,XCSE,2022-09-02 12:30:07.856,2022-09-02 12:30:09.856,,,,,,,,,,
DK0060252690,DKK,XCSE,2022-09-02 12:30:09.759,434.3,3298,CONTINUOUS_TRADING,22,1,325624,PNDORA,XCSE,2022-09-02 12:30:08.759,2022-09-02 12:30:10.759,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:30:10.011,768.0,3347,CONTINUOUS_TRADING,91,1,325561,NOVO B,XCSE,2022-09-02 12:30:09.011,2022-09-02 12:30:11.011,,,,,,,,,,
DK0060079531,DKK,XCSE,2022-09-02 12:30:10.448,1040.5,3233,CONTINUOUS_TRADING,16,1,325502,DSV,XCSE,2022-09-02 12:30:09.448,2022-09-02 12:30:11.448,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:30:10.485,30.73,2211,CONTINUOUS_TRADING,69,1,326232,1COV,XETR,2022-09-02 12:30:09.485,2022-09-02 12:30:11.485,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:10.840,42.265,2592,CONTINUOUS_TRADING,31,1,326455,BAS,XETR,2022-09-02 12:30:09.840,2022-09-02 12:30:11.840,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:10.840,42.265,2593,CONTINUOUS_TRADING,19,1,326455,BAS,XETR,2022-09-02 12:30:09.840,2022-09-02 12:30:11.840,,,,,,,,,,
DK0060952919,DKK,XCSE,2022-09-02 12:30:10.904,287.2,3303,CONTINUOUS_TRADING,27,1,338253,NETC,XCSE,2022-09-02 12:30:09.904,2022-09-02 12:30:11.904,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 12:30:11.020,73.24,868,CONTINUOUS_TRADING,16,1,327496,LEG,XETR,2022-09-02 12:30:10.020,2022-09-02 12:30:12.020,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:30:12.342,766.7,3348,CONTINUOUS_TRADING,36,1,325561,NOVO B,XCSE,2022-09-02 12:30:11.342,2022-09-02 12:30:13.342,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:15.311,42.3,2594,CONTINUOUS_TRADING,55,1,326455,BAS,XETR,2022-09-02 12:30:14.311,2022-09-02 12:30:16.311,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:15.648,42.32,2595,CONTINUOUS_TRADING,63,1,326455,BAS,XETR,2022-09-02 12:30:14.648,2022-09-02 12:30:16.648,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:15.926,42.32,2596,CONTINUOUS_TRADING,55,1,326455,BAS,XETR,2022-09-02 12:30:14.926,2022-09-02 12:30:16.926,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:16.208,42.33,2597,CONTINUOUS_TRADING,100,1,326455,BAS,XETR,2022-09-02 12:30:15.208,2022-09-02 12:30:17.208,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:16.520,42.32,2598,CONTINUOUS_TRADING,55,1,326455,BAS,XETR,2022-09-02 12:30:15.520,2022-09-02 12:30:17.520,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:17.278,42.32,2599,CONTINUOUS_TRADING,41,1,326455,BAS,XETR,2022-09-02 12:30:16.278,2022-09-02 12:30:18.278,,,,,,,,,,
DK0061539921,DKK,XCSE,2022-09-02 12:30:17.871,176.06,3259,CONTINUOUS_TRADING,3,1,325460,VWS,XCSE,2022-09-02 12:30:16.871,2022-09-02 12:30:18.871,,,,,,,,,,
DK0061539921,DKK,XCSE,2022-09-02 12:30:17.871,176.06,3260,CONTINUOUS_TRADING,29,1,325460,VWS,XCSE,2022-09-02 12:30:16.871,2022-09-02 12:30:18.871,,,,,,,,,,
DK0010244508,DKK,XCSE,2022-09-02 12:30:20.668,17060.0,3521,CONTINUOUS_TRADING,3,1,325453,MAERSK B,XCSE,2022-09-02 12:30:19.668,2022-09-02 12:30:21.668,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:20.871,42.34,2600,CONTINUOUS_TRADING,30,1,326455,BAS,XETR,2022-09-02 12:30:19.871,2022-09-02 12:30:21.871,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:21.523,42.355,2601,CONTINUOUS_TRADING,41,1,326455,BAS,XETR,2022-09-02 12:30:20.523,2022-09-02 12:30:22.523,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 12:30:22.589,92.95,176,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 12:30:21.589,2022-09-02 12:30:23.589,92.95,93.05,CONTINUOUS_TRADING,,,,92.8,93.05,CONTINUOUS_TRADING,1.0
DE000BASF111,EUR,XETA,2022-09-02 12:30:23.001,42.36,2602,CONTINUOUS_TRADING,271,1,326455,BAS,XETR,2022-09-02 12:30:22.001,2022-09-02 12:30:24.001,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:23.349,42.365,2603,CONTINUOUS_TRADING,271,1,326455,BAS,XETR,2022-09-02 12:30:22.349,2022-09-02 12:30:24.349,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:24.584,42.42,2604,CONTINUOUS_TRADING,371,1,326455,BAS,XETR,2022-09-02 12:30:23.584,2022-09-02 12:30:25.584,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:25.789,42.41,2605,CONTINUOUS_TRADING,125,1,326455,BAS,XETR,2022-09-02 12:30:24.789,2022-09-02 12:30:26.789,,,,,,,,,,
DK0010272202,DKK,XCSE,2022-09-02 12:30:29.268,2618.0,3500,CONTINUOUS_TRADING,-5,-1,325467,GMAB,XCSE,2022-09-02 12:30:28.268,2022-09-02 12:30:30.268,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:30:30.812,30.76,2212,CONTINUOUS_TRADING,63,1,326232,1COV,XETR,2022-09-02 12:30:29.812,2022-09-02 12:30:31.812,,,,,,,,,,
DK0060495240,DKK,XCSE,2022-09-02 12:30:30.818,535.4,3534,CONTINUOUS_TRADING,30,1,325544,SIM,XCSE,2022-09-02 12:30:29.818,2022-09-02 12:30:31.818,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:30:31.455,768.2,3349,CONTINUOUS_TRADING,35,1,325561,NOVO B,XCSE,2022-09-02 12:30:30.455,2022-09-02 12:30:32.455,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:36.285,42.415,2606,CONTINUOUS_TRADING,425,1,326455,BAS,XETR,2022-09-02 12:30:35.285,2022-09-02 12:30:37.285,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:41.006,42.385,2607,CONTINUOUS_TRADING,28,1,326455,BAS,XETR,2022-09-02 12:30:40.006,2022-09-02 12:30:42.006,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:30:41.030,768.2,3350,CONTINUOUS_TRADING,25,1,325561,NOVO B,XCSE,2022-09-02 12:30:40.030,2022-09-02 12:30:42.030,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:30:42.119,30.79,2213,CONTINUOUS_TRADING,43,1,326232,1COV,XETR,2022-09-02 12:30:41.119,2022-09-02 12:30:43.119,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 12:30:42.189,46.05,1944,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 12:30:41.189,2022-09-02 12:30:43.189,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:42.444,42.45,2608,CONTINUOUS_TRADING,167,1,326455,BAS,XETR,2022-09-02 12:30:41.444,2022-09-02 12:30:43.444,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:43.104,42.45,2609,CONTINUOUS_TRADING,76,1,326455,BAS,XETR,2022-09-02 12:30:42.104,2022-09-02 12:30:44.104,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 12:30:44.038,69.9,1426,CONTINUOUS_TRADING,-6,-1,331495,HBH,XETR,2022-09-02 12:30:43.038,2022-09-02 12:30:45.038,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 12:30:44.038,69.9,1425,CONTINUOUS_TRADING,-20,-1,331495,HBH,XETR,2022-09-02 12:30:43.038,2022-09-02 12:30:45.038,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:48.150,42.48,2610,CONTINUOUS_TRADING,20,1,326455,BAS,XETR,2022-09-02 12:30:47.150,2022-09-02 12:30:49.150,,,,,,,,,,
DK0010272202,DKK,XCSE,2022-09-02 12:30:49.231,2620.0,3501,CONTINUOUS_TRADING,-6,-1,325467,GMAB,XCSE,2022-09-02 12:30:48.231,2022-09-02 12:30:50.231,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:30:52.921,768.5,3351,CONTINUOUS_TRADING,16,1,325561,NOVO B,XCSE,2022-09-02 12:30:51.921,2022-09-02 12:30:53.921,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 12:30:54.550,70.0,1427,CONTINUOUS_TRADING,-15,-1,331495,HBH,XETR,2022-09-02 12:30:53.550,2022-09-02 12:30:55.550,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:30:55.288,42.5,2611,CONTINUOUS_TRADING,42,1,326455,BAS,XETR,2022-09-02 12:30:54.288,2022-09-02 12:30:56.288,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 12:30:58.287,3.642,3173,CONTINUOUS_TRADING,-37,-1,331530,DEZ,XETR,2022-09-02 12:30:57.287,2022-09-02 12:30:59.287,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 12:30:58.287,3.642,3172,CONTINUOUS_TRADING,-276,-1,331530,DEZ,XETR,2022-09-02 12:30:57.287,2022-09-02 12:30:59.287,,,,,,,,,,
DK0061539921,DKK,XCSE,2022-09-02 12:30:59.661,176.7,3261,CONTINUOUS_TRADING,46,1,325460,VWS,XCSE,2022-09-02 12:30:58.661,2022-09-02 12:31:00.661,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 12:31:00.231,70.05,1428,CONTINUOUS_TRADING,-24,-1,331495,HBH,XETR,2022-09-02 12:30:59.231,2022-09-02 12:31:01.231,,,,,,,,,,
DK0010272202,DKK,XCSE,2022-09-02 12:31:01.402,2621.0,3502,CONTINUOUS_TRADING,-6,-1,325467,GMAB,XCSE,2022-09-02 12:31:00.402,2022-09-02 12:31:02.402,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 12:31:02.045,70.1,1429,CONTINUOUS_TRADING,-29,-1,331495,HBH,XETR,2022-09-02 12:31:01.045,2022-09-02 12:31:03.045,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:03.303,42.56,2612,CONTINUOUS_TRADING,155,1,326455,BAS,XETR,2022-09-02 12:31:02.303,2022-09-02 12:31:04.303,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:03.568,42.56,2613,CONTINUOUS_TRADING,155,1,326455,BAS,XETR,2022-09-02 12:31:02.568,2022-09-02 12:31:04.568,,,,,,,,,,
DK0015998017,DKK,XCSE,2022-09-02 12:31:04.851,260.0,3578,CONTINUOUS_TRADING,48,1,329480,BAVA,XCSE,2022-09-02 12:31:03.851,2022-09-02 12:31:05.851,,,,,,,,,,
DK0061539921,DKK,XCSE,2022-09-02 12:31:06.581,176.94,3262,CONTINUOUS_TRADING,46,1,325460,VWS,XCSE,2022-09-02 12:31:05.581,2022-09-02 12:31:07.581,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:06.626,42.56,2614,CONTINUOUS_TRADING,55,1,326455,BAS,XETR,2022-09-02 12:31:05.626,2022-09-02 12:31:07.626,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:06.750,42.54,2615,CONTINUOUS_TRADING,36,1,326455,BAS,XETR,2022-09-02 12:31:05.750,2022-09-02 12:31:07.750,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:06.886,42.56,2616,CONTINUOUS_TRADING,23,1,326455,BAS,XETR,2022-09-02 12:31:05.886,2022-09-02 12:31:07.886,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:08.490,42.545,2617,CONTINUOUS_TRADING,55,1,326455,BAS,XETR,2022-09-02 12:31:07.490,2022-09-02 12:31:09.490,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:09.073,42.555,2618,CONTINUOUS_TRADING,191,1,326455,BAS,XETR,2022-09-02 12:31:08.073,2022-09-02 12:31:10.073,,,,,,,,,,
DK0010244508,DKK,XCSE,2022-09-02 12:31:10.361,17125.0,3522,CONTINUOUS_TRADING,3,1,325453,MAERSK B,XCSE,2022-09-02 12:31:09.361,2022-09-02 12:31:11.361,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 12:31:11.860,8.94,656,CONTINUOUS_TRADING,-112,-1,327489,TEG,XETR,2022-09-02 12:31:10.860,2022-09-02 12:31:12.860,,,,,,,,,,
DK0010272202,DKK,XCSE,2022-09-02 12:31:16.280,2626.0,3503,CONTINUOUS_TRADING,-25,-1,325467,GMAB,XCSE,2022-09-02 12:31:15.280,2022-09-02 12:31:17.280,,,,,,,,,,
DK0010272202,DKK,XCSE,2022-09-02 12:31:16.628,2624.0,3504,CONTINUOUS_TRADING,-3,-1,325467,GMAB,XCSE,2022-09-02 12:31:15.628,2022-09-02 12:31:17.628,,,,,,,,,,
DK0015998017,DKK,XCSE,2022-09-02 12:31:18.025,260.3,3579,CONTINUOUS_TRADING,48,1,329480,BAVA,XCSE,2022-09-02 12:31:17.025,2022-09-02 12:31:19.025,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:19.305,42.535,2619,CONTINUOUS_TRADING,34,1,326455,BAS,XETR,2022-09-02 12:31:18.305,2022-09-02 12:31:20.305,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:31:19.402,30.89,2214,CONTINUOUS_TRADING,65,1,326232,1COV,XETR,2022-09-02 12:31:18.402,2022-09-02 12:31:20.402,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 12:31:21.640,70.15,1430,CONTINUOUS_TRADING,-28,-1,331495,HBH,XETR,2022-09-02 12:31:20.640,2022-09-02 12:31:22.640,,,,,,,,,,
DK0060079531,DKK,XCSE,2022-09-02 12:31:22.085,1047.5,3234,CONTINUOUS_TRADING,18,1,325502,DSV,XCSE,2022-09-02 12:31:21.085,2022-09-02 12:31:23.085,,,,,,,,,,
DK0015998017,DKK,XCSE,2022-09-02 12:31:25.610,259.5,3580,CONTINUOUS_TRADING,29,1,329480,BAVA,XCSE,2022-09-02 12:31:24.610,2022-09-02 12:31:26.610,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:26.498,42.485,2620,CONTINUOUS_TRADING,34,1,326455,BAS,XETR,2022-09-02 12:31:25.498,2022-09-02 12:31:27.498,,,,,,,,,,
DE000BAY0017,EUR,XETA,2022-09-02 12:31:26.557,51.82,2906,CONTINUOUS_TRADING,37,1,326539,BAYN,XETR,2022-09-02 12:31:25.557,2022-09-02 12:31:27.557,,,,,,,,,,
DK0010244508,DKK,XCSE,2022-09-02 12:31:26.567,17115.0,3523,CONTINUOUS_TRADING,1,1,325453,MAERSK B,XCSE,2022-09-02 12:31:25.567,2022-09-02 12:31:27.567,,,,,,,,,,
DK0060495240,DKK,XCSE,2022-09-02 12:31:26.573,539.2,3535,CONTINUOUS_TRADING,18,1,325544,SIM,XCSE,2022-09-02 12:31:25.573,2022-09-02 12:31:27.573,,,,,,,,,,
DK0060952919,DKK,XCSE,2022-09-02 12:31:26.594,291.0,3304,CONTINUOUS_TRADING,71,1,338253,NETC,XCSE,2022-09-02 12:31:25.594,2022-09-02 12:31:27.594,,,,,,,,,,
DK0060079531,DKK,XCSE,2022-09-02 12:31:26.624,1047.5,3235,CONTINUOUS_TRADING,15,1,325502,DSV,XCSE,2022-09-02 12:31:25.624,2022-09-02 12:31:27.624,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 12:31:27.169,73.8,869,CONTINUOUS_TRADING,25,1,327496,LEG,XETR,2022-09-02 12:31:26.169,2022-09-02 12:31:28.169,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 12:31:27.428,93.25,177,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 12:31:26.428,2022-09-02 12:31:28.428,93.15,93.35,CONTINUOUS_TRADING,,,,,,,0.5
DK0060534915,DKK,XCSE,2022-09-02 12:31:29.316,768.9,3352,CONTINUOUS_TRADING,31,1,325561,NOVO B,XCSE,2022-09-02 12:31:28.316,2022-09-02 12:31:30.316,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:31:32.619,30.83,2215,CONTINUOUS_TRADING,42,1,326232,1COV,XETR,2022-09-02 12:31:31.619,2022-09-02 12:31:33.619,,,,,,,,,,
DE000BAY0017,EUR,XETA,2022-09-02 12:31:32.619,51.78,2907,CONTINUOUS_TRADING,23,1,326539,BAYN,XETR,2022-09-02 12:31:31.619,2022-09-02 12:31:33.619,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:32.619,42.425,2621,CONTINUOUS_TRADING,34,1,326455,BAS,XETR,2022-09-02 12:31:31.619,2022-09-02 12:31:33.619,,,,,,,,,,
DK0060952919,DKK,XCSE,2022-09-02 12:31:33.977,290.8,3305,CONTINUOUS_TRADING,36,1,338253,NETC,XCSE,2022-09-02 12:31:32.977,2022-09-02 12:31:34.977,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:31:38.263,30.81,2216,CONTINUOUS_TRADING,44,1,326232,1COV,XETR,2022-09-02 12:31:37.263,2022-09-02 12:31:39.263,,,,,,,,,,
DK0061539921,DKK,XCSE,2022-09-02 12:31:39.183,176.38,3263,CONTINUOUS_TRADING,49,1,325460,VWS,XCSE,2022-09-02 12:31:38.183,2022-09-02 12:31:40.183,,,,,,,,,,
DE000BAY0017,EUR,XETA,2022-09-02 12:31:45.252,51.76,2908,CONTINUOUS_TRADING,26,1,326539,BAYN,XETR,2022-09-02 12:31:44.252,2022-09-02 12:31:46.252,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:45.982,42.415,2622,CONTINUOUS_TRADING,28,1,326455,BAS,XETR,2022-09-02 12:31:44.982,2022-09-02 12:31:46.982,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:31:46.014,30.82,2217,CONTINUOUS_TRADING,40,1,326232,1COV,XETR,2022-09-02 12:31:45.014,2022-09-02 12:31:47.014,,,,,,,,,,
DE000BAY0017,EUR,XETA,2022-09-02 12:31:46.028,51.73,2909,CONTINUOUS_TRADING,38,1,326539,BAYN,XETR,2022-09-02 12:31:45.028,2022-09-02 12:31:47.028,,,,,,,,,,
DK0010244508,DKK,XCSE,2022-09-02 12:31:46.040,17080.0,3524,CONTINUOUS_TRADING,1,1,325453,MAERSK B,XCSE,2022-09-02 12:31:45.040,2022-09-02 12:31:47.040,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:31:56.270,769.8,3353,CONTINUOUS_TRADING,17,1,325561,NOVO B,XCSE,2022-09-02 12:31:55.270,2022-09-02 12:31:57.270,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:31:59.592,42.395,2623,CONTINUOUS_TRADING,30,1,326455,BAS,XETR,2022-09-02 12:31:58.592,2022-09-02 12:32:00.592,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:31:59.593,30.81,2218,CONTINUOUS_TRADING,47,1,326232,1COV,XETR,2022-09-02 12:31:58.593,2022-09-02 12:32:00.593,,,,,,,,,,
DK0060952919,DKK,XCSE,2022-09-02 12:32:01.162,290.6,3306,CONTINUOUS_TRADING,44,1,338253,NETC,XCSE,2022-09-02 12:32:00.162,2022-09-02 12:32:02.162,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:32:02.526,769.7,3354,CONTINUOUS_TRADING,13,1,325561,NOVO B,XCSE,2022-09-02 12:32:01.526,2022-09-02 12:32:03.526,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 12:32:07.130,46.09,1945,CONTINUOUS_TRADING,-35,-1,326218,HEI,XETR,2022-09-02 12:32:06.130,2022-09-02 12:32:08.130,,,,,,,,,,
DK0060952919,DKK,XCSE,2022-09-02 12:32:08.585,290.2,3307,CONTINUOUS_TRADING,28,1,338253,NETC,XCSE,2022-09-02 12:32:07.585,2022-09-02 12:32:09.585,,,,,,,,,,
DK0015998017,DKK,XCSE,2022-09-02 12:32:08.637,258.8,3581,CONTINUOUS_TRADING,36,1,329480,BAVA,XCSE,2022-09-02 12:32:07.637,2022-09-02 12:32:09.637,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:32:10.344,42.42,2624,CONTINUOUS_TRADING,338,1,326455,BAS,XETR,2022-09-02 12:32:09.344,2022-09-02 12:32:11.344,,,,,,,,,,
DK0061539921,DKK,XCSE,2022-09-02 12:32:18.145,176.26,3264,CONTINUOUS_TRADING,153,1,325460,VWS,XCSE,2022-09-02 12:32:17.145,2022-09-02 12:32:19.145,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:32:18.571,42.415,2625,CONTINUOUS_TRADING,32,1,326455,BAS,XETR,2022-09-02 12:32:17.571,2022-09-02 12:32:19.571,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:32:18.641,30.83,2219,CONTINUOUS_TRADING,66,1,326232,1COV,XETR,2022-09-02 12:32:17.641,2022-09-02 12:32:19.641,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:32:20.625,42.395,2626,CONTINUOUS_TRADING,42,1,326455,BAS,XETR,2022-09-02 12:32:19.625,2022-09-02 12:32:21.625,,,,,,,,,,
DK0010244508,DKK,XCSE,2022-09-02 12:32:21.530,17100.0,3525,CONTINUOUS_TRADING,1,1,325453,MAERSK B,XCSE,2022-09-02 12:32:20.530,2022-09-02 12:32:22.530,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 12:32:25.983,8.905,657,CONTINUOUS_TRADING,-126,-1,327489,TEG,XETR,2022-09-02 12:32:24.983,2022-09-02 12:32:26.983,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:32:35.901,42.44,2627,CONTINUOUS_TRADING,29,1,326455,BAS,XETR,2022-09-02 12:32:34.901,2022-09-02 12:32:36.901,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:32:37.564,30.85,2220,CONTINUOUS_TRADING,55,1,326232,1COV,XETR,2022-09-02 12:32:36.564,2022-09-02 12:32:38.564,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:32:50.253,42.455,2628,CONTINUOUS_TRADING,45,1,326455,BAS,XETR,2022-09-02 12:32:49.253,2022-09-02 12:32:51.253,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 12:32:57.640,46.11,1946,CONTINUOUS_TRADING,-24,-1,326218,HEI,XETR,2022-09-02 12:32:56.640,2022-09-02 12:32:58.640,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 12:33:02.282,30.87,2221,CONTINUOUS_TRADING,59,1,326232,1COV,XETR,2022-09-02 12:33:01.282,2022-09-02 12:33:03.282,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:33:02.956,42.46,2629,CONTINUOUS_TRADING,29,1,326455,BAS,XETR,2022-09-02 12:33:01.956,2022-09-02 12:33:03.956,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:33:02.964,42.46,2630,CONTINUOUS_TRADING,8,1,326455,BAS,XETR,2022-09-02 12:33:01.964,2022-09-02 12:33:03.964,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:33:05.431,769.9,3355,CONTINUOUS_TRADING,18,1,325561,NOVO B,XCSE,2022-09-02 12:33:04.431,2022-09-02 12:33:06.431,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:33:16.305,42.475,2631,CONTINUOUS_TRADING,30,1,326455,BAS,XETR,2022-09-02 12:33:15.305,2022-09-02 12:33:17.305,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:33:17.295,769.8,3356,CONTINUOUS_TRADING,18,1,325561,NOVO B,XCSE,2022-09-02 12:33:16.295,2022-09-02 12:33:18.295,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 12:33:26.955,42.495,2632,CONTINUOUS_TRADING,30,1,326455,BAS,XETR,2022-09-02 12:33:25.955,2022-09-02 12:33:27.955,,,,,,,,,,
DK0010244508,DKK,XCSE,2022-09-02 12:33:28.150,17140.0,3526,CONTINUOUS_TRADING,1,1,325453,MAERSK B,XCSE,2022-09-02 12:33:27.150,2022-09-02 12:33:29.150,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 12:33:28.298,8.945,658,CONTINUOUS_TRADING,-127,-1,327489,TEG,XETR,2022-09-02 12:33:27.298,2022-09-02 12:33:29.298,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 12:33:29.652,73.7,870,CONTINUOUS_TRADING,18,1,327496,LEG,XETR,2022-09-02 12:33:28.652,2022-09-02 12:33:30.652,,,,,,,,,,
DK0060534915,DKK,XCSE,2022-09-02 12:33:33.337,769.8,3357,CONTINUOUS_TRADING,47,1,325561,NOVO B,XCSE,2022-09-02 12:33:32.337,2022-09-02 12:33:34.337,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 12:33:39.000,70.0,1432,CONTINUOUS_TRADING,-5,-1,331495,HBH,XETR,2022-09-02 12:33:38.000,2022-09-02 12:33:40.000,,,,,,,,,,
